id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
1.18548E+11,Kingston,Ontario,CA,44.2298,-76.481,0,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18548E+11,Toronto,Ontario,CA,43.623,-79.3936,0,0,0,0,0,0,0,0,retired rcmp member,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1.18548E+11,Ottawa,Ontario,CA,45.4112,-75.6981,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Kanata,Ontario,CA,45.3001,-75.9161,0,0,0,0,0,0,0,0,rcmp retired,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,0,0,0,rcmp veteran ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Kenora,Ontario,CA,49.7674,-94.4899,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Cornwall,Ontario,CA,45.0181,-74.7281,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.18548E+11,Perth,Ontario,CA,44.9001,-76.2494,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Fallingbrook,Ontario,CA,45.4756,-75.484,0,0,0,0,0,0,0,0,rcmp veteran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
1.18548E+11,Toronto,Ontario,CA,43.7247,-79.2312,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
1.18548E+11,Kingston,Ontario,CA,44.2298,-76.481,1,0,0,1,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,
1.18548E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
